catalog,g60
5527e,5.645817
5527e,5.403849
5527f,13.77439
5527f,15.49352
5527f,14.949
5527g,10.48084
5527g,10.32013
5527g,12.04264
5527h,5.526577
5527h,6.494048
5527h,6.672866
5527i,6.476259
5527i,7.273427
5527i,7.708731
5527j,80.36742
5527j,89.03642
5527j,87.47112
5527k,10.72974
5527k,10.65559
5527k,10.40889
5527l,10.55601
5527l,11.28437
5527l,10.765
5527m,78.79658
5527m,88.9788
5527m,88.37573
5527n,8.942945
5527n,10.23438
5527n,11.21876
5527o,42.43367
5527o,45.94445
5527o,45.36432
5527p,14.73833
5527p,15.39977
5527p,15.05381
5527q,4.484424
5527q,5.953684
5527q,4.930366
5527r,14.85347
5527r,16.06887
5527r,14.97096
5527s,1.831193
5527s,2.787488
5527s,2.173652
5527t,8.506742
5527t,11.02607
5527t,10.39922
5527u,22.20102
5527u,23.97366
5527u,21.16417
5527v,7.824207
5527v,8.649765
5527v,8.528272
5527w,86.06103
5527w,93.16622
5527w,90.66915
5527x,7.152413
5527x,7.546827
5527x,7.268728
5527y,45.98661
5527y,49.08382
5527y,48.17344
5527z,16.30906
5527z,16.59386
5527z,15.94808
5527aa,99.86306
5527aa,100.0333
5527aa,97.12964
5527bb,11.31269
5527bb,10.73819
5527bb,11.09947
5527cc,8.505106
5527cc,10.30877
5527cc,10.02606
5527dd,24.10856
5527dd,22.26597
5527dd,21.0467
5527ee,90.98273
5527ee,92.02757
5527ee,95.36298
5527ff,11.03844
5527ff,11.40584
5527ff,10.17154
5527gg,6.481164
5527gg,6.065016
5527gg,4.888368
5527hh,10.43883
5527hh,10.05713
5527hh,11.10742
5527ii,94.18838
5527ii,94.31882
5527ii,95.27781
5527jj,10.6925
5527jj,10.75179
5527jj,10.81015
5527kk,92.58685
5527kk,93.81503
5527kk,94.85436
5527ll,15.68061
5527ll,16.34946
5527ll,16.61327
5527mm,19.83552
5527mm,20.65583
5527mm,21.20533
5527nn,95.88522
5527nn,96.55643
5527nn,99.67388
5528a,11.67521
5528a,11.93124
5528a,12.333
5528b,7.577719
5528b,8.792622
5528b,8.093275
5528c,42.71627
5528c,43.96482
5528c,46.57435
5528d,9.048855
5528d,9.246981
5528d,10.47566
5528e,5.025228
5528e,5.297221
5528e,5.429321
5528f,13.27417
5528f,14.26043
5528f,13.72606
5528g,13.19609
5528g,12.03721
5528g,14.21638
5528h,7.453921
5528h,9.250122
5528h,9.718616
5528i,9.890291
5528i,10.3146
5528i,12.26562
5528j,87.54232
5528j,95.05825
5528j,93.84412
5528k,12.18827
5528k,12.26129
5528k,12.66099
5528l,12.24921
5528l,14.69455
5528l,15.86924
5528m,89.5885
5528m,93.31001
5528m,92.92168
5528n,9.671251
5528n,10.32094
5528n,10.78555
5528o,43.39392
5528o,44.80205
5528o,45.37554
5528p,16.79887
5528p,16.68196
5528p,17.2501
5528q,5.040844
5528q,6.464186
5528q,5.072137
5528r,15.92061
5528r,16.53743
5528r,16.17201
5528s,1.644404
5528s,2.207521
5528s,1.572398
5528t,8.784498
5528t,10.00811
5528t,11.18083
5528u,18.64784
5528u,18.34121
5528u,18.36403
5528v,7.782003
5528v,8.517794
5528v,8.977831
5528w,92.91726
5528w,95.6489
5528w,95.20913
5528x,8.956034
5528x,9.667378
5528x,8.945177
5528y,45.8805
5528y,48.1747
5528y,46.65186
5528z,14.89714
5528z,15.26064
5528z,14.90387
5528aa,96.3129
5528aa,95.70432
5528aa,96.00184
5528bb,11.77324
5528bb,12.13536
5528bb,12.2549
5528cc,8.715156
5528cc,10.4787
5528cc,10.35797
5528dd,17.90537
5528dd,17.85493
5528dd,17.6525
5528ee,91.60645
5528ee,94.28723
5528ee,95.77701
5528ff,11.19685
5528ff,11.89192
5528ff,12.71778
5528gg,5.293118
5528gg,5.846325
5528gg,5.028934
5528hh,10.5283
5528hh,10.33595
5528hh,11.21517
5528ii,95.58866
5528ii,95.49838
5528ii,94.80314
5528jj,11.87876
5528jj,11.68643
5528jj,11.72644
5528kk,94.2457
5528kk,92.48749
5528kk,94.74261
5528ll,17.30307
5528ll,17.72592
5528ll,17.64734
5528mm,21.64536
5528mm,21.71633
5528mm,21.66129
5528nn,97.37588
5528nn,94.70827
5528nn,94.98972
5304a,5.999521
5304a,6.155807
5304a,6.589769
5304b,8.475542
5304b,8.532555
5304b,8.142893
5304c,11.48465
5304c,11.19756
5304c,11.07406
5304d,23.10526
5304d,22.25838
5304d,21.46908
5304e,9.302446
5304e,8.585371
5304e,8.84915
5304f,10.24045
5304f,9.80051
5304f,9.715038
5304g,9.883257
5304g,9.38851
5304g,10.18329
5304h,97.23653
5304h,97.08314
5304h,96.54418
5304i,9.562781
5304i,9.452265
5304i,9.102131
5304j,8.589846
5304j,8.500563
5304j,8.633622
5304k,10.37182
5304k,10.66172
5304k,11.03598
5304l,10.84534
5304l,11.42266
5304l,11.50215
5304m,9.373967
5304m,9.528249
5304m,9.681635
5304n,13.02392
5304n,12.61061
5304n,12.0093
5304o,5.440531
5304o,5.621832
5304o,5.109949
5304p,5.845888
5304p,5.70652
5304p,5.164347
5304q,8.170226
5304q,8.355607
5304q,8.183067
5304r,19.33683
5304r,18.8872
5304r,19.01244
5304s,98.4893
5304s,98.97117
5304s,99.15801
5304t,10.30607
5304t,10.09824
5304t,10.52095
5304u,18.03508
5304u,17.66266
5304u,17.87862
5304v,4.046122
5304v,4.875577
5304v,3.782228
5304w,95.69998
5304w,95.47226
5304w,95.40133
5304x,95.90104
5304x,94.78212
5304x,96.82858
5304y,12.03901
5304y,11.9733
5304y,12.16081
5304z,13.95086
5304z,13.68682
5304z,14.00498
5521a,13.33487
5521a,12.7471
5521a,12.13415
5521b,16.01361
5521b,12.12231
5521b,14.05611
5521c,25.81149
5521c,26.95099
5521c,20.79239
5521d,7.800902
5521d,8.217538
5521d,5.938088
5521e,5.513749
5521e,5.423403
5521e,6.463803
5521f,13.89073
5521f,16.48786
5521f,16.63046
5521g,21.30777
5521g,27.58964
5521g,26.33687
5521h,8.29144
5521h,8.818878
5521h,10.43001
5521i,9.909084
5521i,10.10143
5521i,9.541492
5521j,86.25801
5521j,92.44433
5521j,88.6592
5521k,8.960512
5521k,10.17782
5521k,9.697842
5521l,14.11252
5521l,13.82582
5521l,13.59962
5521m,10.28801
5521m,12.591
5521m,13.99519
5521n,86.58147
5521n,66.27167
5521n,95.72939
5521n,88.45153
5521n,74.58953
5521n,64.63926
5521o,10.76224
5521o,12.87342
5521o,12.46073
5521p,42.45729
5521p,45.8047
5521p,49.74917
5521q,14.89558
5521q,16.2399
5521q,15.62366
5521r,4.471063
5521r,4.158256
5521r,4.094245
5521s,21.00626
5521s,21.70094
5521s,21.28558
5521t,13.56742
5521t,15.10069
5521t,14.69087
5521u,6.909205
5521u,6.923369
5521u,6.532694
5521v,2.882917
5521v,3.491204
5521v,3.285939
5521w,18.19578
5521w,18.97306
5521w,19.73072
5521x,7.480785
5521x,7.492075
5521x,7.85326
5521y,88.02553
5521y,85.79869
5521y,91.20366
5521z,10.20972
5521z,11.38953
5521z,10.31091
5521aa,92.76566
5521aa,93.68259
5521aa,90.68144
5521bb,11.03188
5521bb,11.90863
5521bb,11.17822
5521cc,37.495
5521cc,37.6596
5521cc,38.26217
5521dd,16.11638
5521dd,16.32313
5521dd,15.84452
5521ee,96.22903
5521ee,95.84676
5521ee,96.74282
5521ff,10.64293
5521ff,11.00356
5521ff,11.47144
5521gg,6.795418
5521gg,7.542919
5521gg,7.460599
5521hh,16.88536
5521hh,16.13925
5521hh,14.36065
5521ii,90.78703
5521ii,91.20375
5521ii,85.54858
5521jj,14.8971
5521jj,15.46213
5521jj,15.94318
5521kk,12.19554
5521kk,12.32127
5521kk,12.06168
5521ll,25.15518
5521ll,26.23011
5521ll,25.25046
5521mm,3.337455
5521mm,3.919891
5521mm,3.679976
5521nn,15.25474
5521nn,15.79116
5521nn,14.56768
5521oo,24.68325
5521oo,25.61634
5521oo,25.79162
5521pp,8.407173
5521pp,8.035786
5521pp,8.194248
5521qq,16.89026
5521qq,17.04093
5521qq,17.01606
5521rr,13.2529
5521rr,13.54687
5521rr,13.37863
5521ss,87.09364
5521ss,93.14743
5521ss,89.50275
5522a,13.30765
5522a,13.7165
5522a,13.59245
5522b,15.71529
5522b,14.91842
5522b,15.42608
5522c,35.72809
5522c,33.89141
5522c,35.94036
5522d,9.165953
5522d,9.406054
5522d,9.761995
5522e,6.222547
5522e,6.041219
5522e,5.368198
5522f,24.89803
5522f,25.13527
5522f,24.44423
5522g,30.22132
5522g,29.32659
5522g,24.75787
5522h,11.89821
5522h,10.1917
5522h,10.70089
5522i,11.2777
5522i,11.63988
5522i,11.74854
5522j,93.09377
5522j,94.97903
5522j,93.68444
5522k,10.1923
5522k,9.560692
5522k,10.74788
5522l,14.83237
5522l,15.21892
5522l,14.97157
5522m,15.81022
5522m,15.17685
5522m,14.35201
5522n,93.94458
5522n,88.61408
5522n,95.26969
5522o,12.56994
5522o,13.23537
5522o,12.75943
5522p,50.96799
5522p,52.56218
5522p,52.34383
5522q,22.18694
5522q,23.35597
5522q,20.92909
5522r,5.278817
5522r,5.269298
5522r,4.630608
5522s,17.94094
5522s,19.53775
5522s,18.63409
5522t,15.37449
5522t,15.4214
5522t,14.76767
5522u,7.163536
5522u,7.635151
5522u,7.384064
5522v,3.05882
5522v,3.694816
5522v,3.480158
5522w,21.46644
5522w,20.89575
5522w,20.80517
5522x,7.876469
5522x,8.735348
5522x,8.295842
5522y,13.27444
5522y,13.02721
5522y,14.10665
5522z,93.58603
5522z,95.66228
5522z,95.29134
5522aa,11.38342
5522aa,11.57516
5522aa,12.02228
5522bb,37.01514
5522bb,37.91127
5522bb,37.46432
5522cc,15.66831
5522cc,16.09027
5522cc,16.47211
5522dd,95.44688
5522dd,96.62818
5522dd,96.37558
5522ee,12.30559
5522ee,13.00777
5522ee,11.9451
5522ff,6.420769
5522ff,8.13732
5522ff,7.921798
5522gg,24.76494
5522gg,24.98984
5522gg,20.83597
5522hh,90.56051
5522hh,95.01793
5522hh,94.26865
5522ii,16.14356
5522ii,17.0419
5522ii,16.30919
5522jj,11.0775
5522jj,11.28318
5522jj,11.6926
5522kk,31.11281
5522kk,32.01752
5522kk,30.95271
5522ll,3.302247
5522ll,3.424057
5522ll,3.356432
5522mm,16.12225
5522mm,15.53711
5522mm,15.25842
5522nn,23.57864
5522nn,24.25598
5522nn,25.92184
5522oo,9.41408
5522oo,9.541929
5522oo,9.25606
5522pp,17.56509
5522pp,18.12238
5522pp,17.34551
5522qq,94.22991
5522qq,95.65347
5522qq,95.84532
5522rr,14.21145
5522rr,14.5752
5522rr,14.24443
5522ss,97.97578
5522ss,96.46162
5522ss,97.67641
4882a,86.62323
4882a,92.23432
4882a,88.82809
4882b,91.25695
4882b,89.93836
4882b,90.10826
4882c,1.688075
4882c,2.153181
4882c,2.401395
4882d,2.320076
4882d,2.416025
4882d,2.531533
4882e,14.74844
4882e,15.5618
4882e,14.9015
4882f,14.41837
4882f,13.50829
4882f,13.2253
4882g,7.327306
4882g,7.243189
4882g,7.550133
4882h,8.826416
4882h,8.481495
4882h,7.825767
4882i,11.69556
4882i,13.53629
4882i,12.01498
4882j,11.83783
4882j,12.34018
4882j,12.58286
4882k,2.793439
4882k,2.525635
4882k,2.435411
4882l,11.27375
4882l,11.55416
4882l,11.54086
4882m,7.773941
4882m,7.879014
4882m,7.635868
4882n,6.043646
4882n,6.646617
4882n,5.953254
4882o,84.80848
4882o,88.46835
4882o,87.78954
4882p,37.61943
4882p,36.76256
4882p,37.43699
4882q,3.244526
4882q,3.299828
4882q,2.88285
4882r,7.852055
4882r,7.665442
4882r,8.14465
4882s,12.37586
4882s,12.79709
4882s,12.64926
4882t,4.22604
4882t,3.486695
4882t,4.33057
4882u,7.706127
4882u,7.217014
4882u,7.251832
4882v,14.9
4882v,15.01863
4882v,15.40173
4882w,82.9067
4882w,92.79776
4882w,90.98201
4882x,12.53343
4882x,12.31452
4882x,12.54195
4882y,86.44743
4882y,88.57262
4882y,89.92859
5502l,9.923561
5502l,10.04314
5502l,9.776666
5502m,13.05593
5502m,12.3723
5502m,12.32486
5502n,18.56383
5502n,17.52262
5502n,17.51941
5502o,13.94712
5502o,13.98669
5502o,13.06515
5502p,89.60778
5502p,88.84104
5502p,95.07881
5502q,21.57681
5502q,22.55255
5502q,24.24826
5502r,12.82054
5502r,12.00757
5502r,11.91524
5502s,95.87811
5502s,95.85257
5502s,95.23373
5502t,8.318453
5502t,8.203151
5502t,8.568161
5502u,18.10362
5502u,18.25634
5502u,18.47046
5502v,4.186502
5502v,4.318055
5502v,4.917409
5502w,7.958169
5502w,8.175602
5502w,8.184525
5502x,7.114121
5502x,6.406668
5502x,6.822462
5463a,11.33003
5463a,12.0556
5463a,11.9324
5463b,9.886921
5463b,9.716036
5463b,9.450299
5463c,15.63288
5463c,15.22437
5463c,14.91456
5463d,82.37645
5463d,80.22182
5463d,78.87177
5463e,92.62934
5463e,91.99883
5463e,91.96531
5463f,52.77296
5463f,52.99509
5463f,52.01526
5463g,12.78421
5463g,11.94116
5463g,12.34715
5463h,9.381309
5463h,8.4781
5463h,9.087423
5463i,12.26367
5463i,11.64309
5463i,11.70489
5463j,92.94204
5463j,93.64956
5463j,93.56588
5463k,10.52573
5463k,14.00678
5463k,14.19378
5463l,9.81726
5463l,9.297399
5463l,9.629126
5463m,10.19779
5463m,11.93723
5463m,11.47493
5463n,13.66284
5463n,14.68185
5463n,13.17883
5463o,13.50659
5463o,14.10387
5463o,13.32136
5463p,96.47074
5463p,97.12196
5463p,96.6646
5463q,15.38628
5463q,16.14935
5463q,16.72814
5463r,10.40158
5463r,10.22764
5463r,10.12447
5463s,91.27334
5463s,89.98257
5463s,88.73727
5463t,9.560066
5463t,9.609632
5463t,9.378234
5463u,11.0443
5463u,11.57439
5463u,10.85318
5463v,4.001165
5463v,4.187515
5463v,5.101565
5463w,7.432922
5463w,7.266297
5463w,7.080245
5463x,6.956381
5463x,6.317406
5463x,6.496961
5431a,12.01952
5431a,11.43104
5431a,12.02975
5431b,96.69344
5431b,94.50959
5431b,92.23946
5431c,90.12128
5431c,91.01851
5431c,88.25118
5431d,41.33207
5431d,42.98763
5431d,41.79745
5431e,12.28297
5431e,11.71742
5431e,11.17728
5431f,7.829063
5431f,8.155644
5431f,8.456781
5431g,13.10925
5431g,12.8033
5431g,12.31114
5431h,7.577719
5431h,7.354968
5431h,6.958013
5431i,7.673931
5431i,7.642114
5431i,8.626572
5431j,6.469237
5431j,6.327023
5431j,6.339622
5431k,13.3288
5431k,13.43429
5431k,12.36589
5431l,96.57524
5431l,96.3653
5431l,95.24792
5431m,12.81693
5431m,14.00032
5431m,13.45576
5431n,5.43873
5431n,5.173879
5431n,5.114838
5431o,93.26115
5431o,92.88973
5431o,95.00069
5431p,7.690859
5431p,7.025777
5431p,7.064189
5431q,11.53996
5431q,11.56962
5431q,10.97575
5431r,4.021941
5431r,4.37873
5431r,4.793521
5431s,6.740544
5431s,6.892903
5431s,6.722306
5431t,9.606894
5431t,9.59767
5431t,9.704967
5410a,6.043025
5410a,6.4766
5410a,6.330911
5410b,6.748714
5410b,7.058859
5410b,6.768974
5410c,6.93191
5410c,7.041844
5410c,6.589908
5410d,13.2975
5410d,13.71011
5410d,14.3356
5410e,10.76407
5410e,12.2348
5410e,11.97218
5410f,87.43782
5410f,86.32403
5410f,84.14232
5410g,6.044927
5410g,6.675553
5410g,6.98213
5410h,6.123974
5410h,6.651947
5410h,7.081073
5410i,9.256588
5410i,11.15555
5410i,11.50617
5410j,12.70666
5410j,13.54659
5410j,12.47943
5410k,11.66188
5410k,12.49047
5410k,11.77023
5410l,6.992672
5410l,7.483214
5410l,7.340383
5410m,5.384043
5410m,5.688659
5410m,5.390381
5410n,6.558936
5410n,6.732177
5410n,6.50304
5410o,10.21146
5410o,10.60069
5410o,10.6375
5410p,9.498606
5410p,9.763943
5410p,10.02522
5410q,91.8055
5410q,93.01708
5410q,85.05136
5410r,8.415602
5410r,8.855923
5410r,8.075745
5410s,15.21263
5410s,16.24447
5410s,16.07944
5410t,3.267576
5410t,4.013835
5410t,3.260999
5410u,81.51201
5410u,79.78253
5410u,78.64865
5410v,89.44465
5410v,88.25074
5410v,89.28188
5410w,83.12029
5410w,80.88258
5410w,79.39075
5410x,9.076076
5410x,9.022404
5410x,8.767197
5410y,13.24549
5410y,13.36544
5410y,13.64466
5410z,3.894663
5410z,3.925949
5410z,4.093253
5410aa,46.33784
5410aa,44.4922
5410aa,41.71377
5169a,7.107973
5169a,7.203116
5169a,6.956657
5169b,8.247321
5169b,8.285244
5169b,7.738955
5169c,11.38418
5169c,10.48439
5169c,10.65508
5169d,17.18602
5169d,16.8888
5169d,17.19137
5169e,9.923025
5169e,8.325486
5169e,8.61287
5169f,9.278418
5169f,8.548818
5169f,8.902538
5169g,8.352489
5169g,9.050581
5169g,8.687714
5169h,92.00416
5169h,82.79007
5169h,94.08952
5169i,6.47328
5169i,5.351958
5169i,6.489084
5169j,6.605287
5169j,6.519512
5169j,6.716803
5169k,9.360868
5169k,9.706737
5169k,10.7856
5169l,12.14229
5169l,11.85749
5169l,11.77997
5169m,9.53234
5169m,10.08095
5169m,9.969128
5169n,5.973825
5169n,5.386293
5169n,5.68537
5169o,5.938334
5169o,5.267732
5169o,5.164159
5169p,7.195833
5169p,6.910477
5169p,6.381444
5169q,10.9656
5169q,10.9439
5169q,11.14556
5169r,11.85422
5169r,11.85752
5169r,11.2535
5169s,97.49014
5169s,97.78672
5169s,96.00852
5169t,9.89851
5169t,10.95744
5169t,10.36409
5169u,15.9901
5169u,16.42856
5169u,15.33089
5169v,3.314025
5169v,3.676088
5169v,3.617239
5169w,96.45131
5169w,93.81827
5169w,96.13588
5169x,92.45663
5169x,93.32568
5169x,94.86324
5169y,10.8302
5169y,11.21955
5169y,10.79746
5169z,12.75674
5169z,12.94864
5169z,12.36362
4913a,55.47465
4913a,54.10262
4913a,57.22929
4913b,8.023907
4913b,8.870355
4913b,8.858793
4913c,6.539039
4913c,6.51785
4913c,6.699716
4913d,9.586522
4913d,9.389563
4913d,9.376834
4913e,9.510878
4913e,9.293494
4913e,9.339113
4913f,5.938004
4913f,6.686765
4913f,6.767058
4913g,95.08401
4913g,93.7528
4913g,93.73185
4913h,91.8257
4913h,92.86562
4913h,92.48028
4913i,36.1309
4913i,37.40678
4913i,36.87761
4913j,7.736639
4913j,7.936753
4913j,7.425159
4913k,12.21962
4913k,12.52523
4913k,11.65051
4913l,16.4516
4913l,16.75028
4913l,17.10938
4913m,8.240089
4913m,8.54345
4913m,8.17059
4913n,2.701955
4913n,2.691508
4913n,2.491215
4913o,11.05939
4913o,11.25547
4913o,10.94643
4913p,88.16249
4913p,88.86688
4913p,85.92742
4913q,91.69014
4913q,92.08624
4913q,90.84347
5499a,2.966172
5499a,3.481408
5499a,3.570042
5499b,3.505186
5499b,3.808565
5499b,3.272798
5499c,11.75862
5499c,10.52072
5499c,10.92295
5499d,50.30176
5499d,50.21272
5499d,50.59283
5499e,3.555937
5499e,3.641757
5499e,4.061929
5499f,8.281973
5499f,8.123208
5499f,8.731486
5499g,37.96576
5499g,43.39012
5499g,42.94537
5499h,4.522492
5499h,5.86181
5499h,5.574165
5499i,3.508644
5499i,3.634899
5499i,4.131933
5499j,9.945271
5499j,10.10603
5499j,10.74186
5499k,9.684552
5499k,9.464323
5499k,10.06062
5499l,4.590449
5499l,5.403435
5499l,4.631103
5499m,5.745624
5499m,5.410119
5499m,6.608243
5499n,2.500205
5499n,3.005767
5499n,2.937563
5499o,9.827121
5499o,8.936556
5499o,9.520658
5499p,8.938324
5499p,9.017118
5499p,8.684536
5499q,7.400158
5499q,7.379179
5499q,7.604186
5499r,48.69791
5499r,48.9236
5499r,48.85015
5499s,6.231922
5499s,6.713358
5499s,6.714987
5499t,5.622968
5499t,4.938191
5499t,4.967896
5499u,54.97124
5499u,55.65042
5499u,56.53512
5499v,12.61569
5499v,12.25643
5499v,11.7146
5499w,58.48429
5499w,56.49378
5499w,57.29251
5499x,4.863781
5499x,4.986604
5499x,5.060313
5499y,14.43341
5499y,14.7622
5499y,16.95377
5499z,6.208195
5499z,6.673147
5499z,6.242771
5497a,2.014533
5497a,1.782526
5497a,1.627981
5497b,2.300538
5497b,2.412274
5497b,2.693735
5497c,2.386155
5497c,2.998054
5497c,1.925506
5497d,4.840404
5497d,5.911529
5497d,4.999721
5497e,4.566044
5497e,4.221519
5497e,4.500423
5497f,9.087187
5497f,9.528951
5497f,9.477615
5497g,15.08342
5497g,15.48324
5497g,14.96892
5497h,2.25022
5497h,1.936455
5497h,2.399596
5497i,1.914288
5497i,1.611263
5497i,1.998842
5497j,4.392941
5497j,4.386967
5497j,4.858638
5497k,55.47086
5497k,83.37787
5497k,81.1759
5497l,91.74637
5497l,92.40429
5497l,93.20712
5497m,56.55406
5497m,59.72297
5497m,59.72297
5497n,45.81476
5497n,49.46649
5497n,51.0849
5497o,24.99514
5497o,25.60457
5497o,24.27608
5497p,5.927076
5497p,5.84092
5497p,5.736788
5497q,7.792649
5497q,7.8118
5497q,7.606731
5497r,2.479529
5497r,1.792809
5497r,2.079535
5497s,1.541464
5497s,2.498565
5497s,1.520778
5500a,83.99684
5500a,81.75315
5500a,85.86212
5500b,8.747019
5500b,9.320005
5500b,9.22884
5500c,8.505758
5500c,9.080589
5500c,9.330683
5500d,5.154924
5500d,5.896645
5500d,6.428252
5500e,12.40894
5500e,12.09533
5500e,11.83323
5500f,2.67434
5500f,2.767457
5500f,2.949168
5500g,9.289828
5500g,8.425233
5500g,8.558722
5500h,4.689903
5500h,4.421977
5500h,4.378262
5500i,8.388127
5500i,9.26711
5500i,10.29134
5500j,64.26816
5500j,64.71701
5500j,64.67788
5500k,4.876915
5500k,5.216859
5500k,5.61561
5500l,5.862042
5500l,5.814798
5500l,5.377678
5500m,5.362373
5500m,5.662945
5500m,5.542071
5500n,13.33727
5500n,15.04997
5500n,13.01557
5500o,2.915275
5500o,3.576693
5500o,2.809849
5500p,3.206251
5500p,3.366602
5500p,3.469077
5500q,3.399132
5500q,2.855987
5500q,3.37335
5500r,13.92594
5500r,13.57855
5500r,14.93547
5500s,4.067811
5500s,3.209232
5500s,3.988745
5500t,16.15127
5500t,17.53123
5500t,17.90931
5500u,91.88573
5500u,90.13683
5500u,91.24064
5500v,6.219146
5500v,6.523668
5500v,7.414708
5500w,4.88996
5500w,4.826869
5500w,4.601551
5500x,4.402881
5500x,4.912327
5500x,4.792787
5500y,5.999832
5500y,5.87286
5500y,5.674385
5500z,16.03779
5500z,15.26941
5500z,16.9055
5500aa,1.954129
5500aa,2.225477
5500aa,1.927472
5500bb,9.601126
5500bb,8.972575
5500bb,8.746468
5500cc,4.693137
5500cc,4.779931
5500cc,5.731548
5500dd,1.974479
5500dd,2.183164
5500dd,2.544774
5500ee,1.685899
5500ee,1.755367
5500ee,1.907376
5500ff,9.027061
5500ff,9.450733
5500ff,9.79957
5500gg,3.966162
5500gg,3.729855
5500gg,3.200526
5500hh,3.185668
5500hh,2.47433
5500hh,2.372201
5500ii,2.900059
5500ii,2.701767
5500ii,2.885746
5500jj,3.091964
5500jj,2.844416
5500jj,2.848327
876a,11.33323
876a,11.28392
876a,11.17751
876b,10.64154
876b,11.16373
876b,10.9212
876c,95.37016
876c,94.7162
876c,95.07405
876d,12.75758
876d,12.91516
876d,12.39548
876e,37.95589
876e,39.04114
876e,36.20908
876f,21.95663
876f,21.57467
876f,20.11062
876g,14.01196
876g,14.33707
876g,14.12487
876h,12.15086
876h,11.72205
876h,11.24907
876i,3.733845
876i,3.861681
876i,3.957788
876j,5.324644
876j,4.695164
876j,4.698211
876k,15.13463
876k,16.59673
876k,16.59732
5519a,10.5225
5519a,10.12502
5519a,11.78327
5519b,18.63697
5519b,19.90427
5519b,19.44275
5519c,93.97758
5519c,95.78687
5519c,97.89937
5519d,17.67766
5519d,18.32084
5519d,17.18165
5519e,36.83236
5519e,37.30325
5519e,37.24681
5519f,20.72423
5519f,19.2987
5519f,18.24235
5519g,14.90634
5519g,15.50168
5519g,14.61084
5519h,13.93768
5519h,12.95918
5519h,12.66884
5519i,4.848711
5519i,4.728707
5519i,4.417884
5519j,4.923281
5519j,6.265401
5519j,5.032512
5519k,20.37229
5519k,19.48107
5519k,20.4741
5526a,95.78833
5526a,95.40474
5526a,96.40083
5526b,11.55226
5526b,12.27597
5526b,11.38916
5526c,16.25736
5526c,16.94762
5526c,15.73885
5526d,14.79648
5526d,15.10079
5526d,15.49918
5526e,25.30878
5526e,28.60597
5526e,27.51738
5526f,25.77215
5526f,25.1952
5526f,22.91498
5526g,3.773122
5526g,4.146945
5526g,4.050019
5526h,8.645601
5526h,8.457193
5526h,8.520584
5526i,4.110105
5526i,4.012835
5526i,4.124957
5526j,4.32542
5526j,4.822392
5526j,4.834892
5526k,24.94982
5526k,25.41704
5526k,25.18868
5525a,96.22218
5525a,94.05162
5525a,96.09114
5525b,11.07393
5525b,11.40784
5525b,11.45702
5525c,15.18209
5525c,15.10832
5525c,15.08129
5525d,18.05276
5525d,16.82386
5525d,17.47022
5525e,30.50852
5525e,30.58122
5525e,32.81813
5525f,21.31647
5525f,20.87243
5525f,18.25234
5525g,3.465798
5525g,3.229118
5525g,3.570753
5525h,8.606356
5525h,8.428806
5525h,8.048122
5525i,3.937261
5525i,3.56154
5525i,3.75123
5525j,6.497741
5525j,6.608861
5525j,5.869615
5525k,24.7376
5525k,24.33477
5525k,24.55556
286a,90.53797
286a,91.77594
286a,90.84868
286b,14.642
